attendee_type_id,attendee_type_name,country_name,city_name,demora15min,nom_week_day,attendees
39733,Buyers,Colombia,Bogotá,0,Tue,3
36954,Consultant,Portugal,Lisbon,0,Thu,25
37187,Student,Colombia,Bogotá,15,Wed,2
38453,Sellers,Colombia,Bogotá,15,Wed,1
41500,Regulators,Chile,Santiago,0,Wed,6
37403,Buyers,Colombia,Medellín,60,Wed,1
2234,Staff,Colombia,Medellín,120,Wed,1
37678,Student,Colombia,Bogotá,0,Thu,1
40536,Sellers,Colombia,Bogotá,0,Mon,1
40273,Buyers,Colombia,Bogotá,15,Thu,2
40810,Visitors,Chile,Santiago,120,Thu,1
40477,Buyers,Colombia,Bogotá,0,Tue,4
34128,Buyers,Colombia,Bogotá,30,Wed,1
40916,Student,Colombia,Medellín,30,Wed,1
39142,Buyers,Colombia,Bogotá,30,Fri,1
40326,Sellers,Chile,Providencia,30,Wed,2
3119,Exhibitors,Chile,La Florida,0,Tue,7
42176,Student,Colombia,Bogotá,15,Wed,5
37010,Buyers,Chile,La Florida,45,Wed,1
41050,Student,Colombia,Bogotá,15,Tue,2
40237,Buyers,Colombia,Bogotá,> 120,Sat,8
38803,Asistant,Colombia,Bogotá,0,Mon,8
41721,Exhibitors,Colombia,Medellín,> 120,Thu,56
40183,Consultant,United States,Pasadena,60,Fri,4
40237,Buyers,Colombia,Bogotá,105,Sat,1
2628,Student,Colombia,Medellín,75,Thu,12
1149,Student,Colombia,Medellín,0,Thu,93
41468,Staff,Colombia,Bogotá,60,Thu,1
38128,Consultant,Colombia,Bogotá,90,Thu,1
38114,Student,Chile,Las Condes,15,Tue,8
36156,Student,Colombia,Bogotá,0,Tue,3
40083,Buyers,Colombia,Bogotá,0,Wed,8
39354,Buyers,Colombia,Bogotá,0,Tue,1
591,Visitors,United States,Secaucus,0,Sat,1
3082,Exhibitors,Argentina,Buenos Aires,0,Thu,20
1915,Student,Colombia,Barranquilla,> 120,Thu,20
40757,Student,Colombia,Medellín,120,Fri,1
2035,Student,Colombia,Bogotá,0,Mon,1
40536,Consultant,Colombia,Bogotá,0,Mon,1
3954,Buyers,France,Paris,0,Mon,10
3931,Buyers,Spain,Barcelona,0,Mon,15
38770,Student,Colombia,Medellín,15,Wed,9
40453,Buyers,Colombia,Medellín,45,Thu,3
41929,Student,Chile,Las Condes,0,Mon,24
3603,Consultant,Ecuador,Quito,> 120,Thu,10
42358,Buyers,Colombia,Bogotá,90,Thu,2
37468,Consultant,Colombia,Bogotá,15,Thu,1
42994,Consultant,Colombia,Bogotá,0,Wed,3
43281,Regulators,Chile,Providencia,0,Thu,45
37572,Student,Colombia,Bogotá,75,Wed,1
40567,Buyers,Colombia,Medellín,60,Tue,2
40864,Consultant,Colombia,Bogotá,15,Sat,1
41933,Visitors,Colombia,Bogotá,45,Wed,1
39992,Sponsors,Colombia,Apartadó,45,Sat,6
1779,Student,Colombia,Medellín,> 120,Tue,1
38450,Buyers,Colombia,Bogotá,15,Wed,3
40086,Buyers,Colombia,Bogotá,60,Wed,5
37315,Student,Colombia,Bogotá,45,Fri,1
42324,Staff,Chile,Vitacura,30,Thu,12
38348,Buyers,Colombia,Bogotá,15,Wed,2
38076,Exhibitors,Argentina,Buenos Aires,> 120,Thu,1
39459,Exhibitors,Chile,Las Condes,75,Tue,1
37692,Student,Colombia,Bogotá,0,Tue,2
37980,Consultant,Colombia,Bogotá,0,Fri,2
34130,Student,Colombia,Bogotá,30,Wed,1
2676,Asistant,Colombia,Apartadó,> 120,Sat,7
2565,Asistant,Colombia,Medellín,0,Fri,60
38181,Buyers,Colombia,Bogotá,15,Thu,1
40237,Student,Colombia,Bogotá,60,Sat,6
39736,Staff,Colombia,Bogotá,75,Tue,1
3022,Asistant,Colombia,Medellín,60,Fri,1
41106,Student,Colombia,Medellín,15,Tue,1
36155,Student,Colombia,Bogotá,0,Tue,9
38652,Student,Colombia,Bogotá,90,Fri,1
35351,Visitors,France,Aulnay-sous-Bois,0,Sat,13
42590,Buyers,Chile,Las Condes,45,Tue,2
41623,Student,Colombia,Bogotá,> 120,Thu,1
35836,Student,Colombia,Bogotá,30,Thu,2
38654,Sellers,Colombia,Bogotá,0,Fri,2
41468,Staff,Colombia,Bogotá,75,Thu,1
42714,Student,Colombia,Medellín,15,Tue,1
41598,Student,Colombia,Bogotá,0,Thu,1
41422,Student,Chile,Providencia,0,Wed,22
1750,Student,Colombia,Medellín,15,Tue,10
40735,Asistant,Colombia,Medellín,0,Thu,8
39619,Buyers,Colombia,Bogotá,45,Thu,2
2564,Visitors,Colombia,Bogotá,45,Tue,1
35422,Student,France,Paris,0,Thu,2
39747,Student,Chile,Vitacura,15,Fri,11
37010,Student,Chile,La Florida,120,Wed,4
39624,Buyers,Colombia,Bogotá,45,Thu,1
37024,Student,Chile,La Florida,> 120,Wed,19
39854,Buyers,Colombia,Bogotá,30,Thu,3
37753,Regulators,Chile,Providencia,15,Wed,1
3022,Asistant,Colombia,Medellín,> 120,Fri,28
39897,Regulators,Colombia,Medellín,0,Thu,2
37569,Student,Colombia,Bogotá,0,Wed,7
3022,Sponsors,Colombia,Medellín,105,Fri,1
41081,Buyers,Colombia,Bogotá,75,Sat,8
35643,Visitors,France,Mérignac,0,Tue,3
3531,Student,Ecuador,Quito,15,Tue,2
1916,Exhibitors,Colombia,Cartagena,0,Thu,1
38704,Buyers,Colombia,Bogotá,0,Wed,1
2564,Consultant,Colombia,Bogotá,105,Tue,6
3603,Student,Ecuador,Quito,75,Thu,7
35422,Visitors,France,Paris,0,Thu,5
738,Student,Colombia,Medellín,0,Mon,74
42356,Consultant,Colombia,Bogotá,30,Thu,1
40684,Student,Colombia,Medellín,15,Wed,3
2565,Asistant,Colombia,Medellín,> 120,Fri,73
39717,Buyers,Colombia,Bogotá,15,Thu,6
38770,Student,Colombia,Medellín,75,Wed,1
2190,Student,Colombia,Bogotá,15,Wed,36
2519,Consultant,Colombia,Bogotá,60,Thu,4
386,Student,Colombia,Medellín,0,Thu,36
39229,Buyers,Colombia,Bogotá,30,Fri,2
651,Student,Colombia,Medellín,0,Wed,3
36165,Student,Colombia,Bogotá,45,Wed,6
40246,Buyers,Colombia,Bogotá,60,Thu,1
39616,Buyers,Colombia,Bogotá,0,Thu,1
39017,Visitors,Colombia,Bogotá,0,Wed,24
3444,Student,Colombia,Bogotá,0,Thu,1
37407,Student,Colombia,Bogotá,0,Wed,12
37685,Staff,Colombia,Bogotá,45,Thu,1
2519,Consultant,Colombia,Bogotá,> 120,Thu,23
40421,Consultant,Colombia,Bogotá,0,Thu,2
205,Regulators,Colombia,Medellín,0,Tue,35
3727,Student,Colombia,Bogotá,0,Thu,1
4199,Sponsors,Colombia,Bogotá,90,Tue,1
36940,Student,Colombia,Bogotá,0,Wed,1
43366,Student,Colombia,Medellín,30,Wed,1
34066,Buyers,France,Paris,0,Wed,2
37308,Student,Colombia,Bogotá,15,Thu,1
37054,Student,Colombia,Bogotá,90,Tue,2
4198,Exhibitors,Uruguay,Montevideo,> 120,Wed,2
39336,Sellers,Mexico,Mexico City,105,Tue,3
39827,Buyers,Colombia,Bogotá,45,Fri,15
2181,Exhibitors,France,Paris,0,Sun,2
2554,Sellers,Colombia,Bogotá,> 120,Thu,2
38100,Consultant,Chile,La Florida,90,Wed,2
41716,Sponsors,Colombia,Bogotá,0,Thu,3
39366,Buyers,Colombia,Bogotá,0,Wed,4
38886,Sellers,Colombia,Bogotá,15,Tue,1
42590,Student,Chile,Las Condes,0,Tue,39
42174,Student,Colombia,Bogotá,15,Wed,3
36014,Student,Chile,La Florida,60,Fri,1
40237,Staff,Colombia,Bogotá,30,Sat,1
37170,Exhibitors,United States,Houston,> 120,Tue,1
34097,Student,Colombia,Bogotá,0,Mon,7
37478,Staff,Colombia,Bogotá,0,Wed,1
41328,Staff,Colombia,Bogotá,> 120,Wed,11
39827,Buyers,Colombia,Bogotá,15,Fri,50
36811,Buyers,Colombia,Medellín,120,Fri,4
39185,Exhibitors,France,Toulouse,0,Wed,113
269,Sellers,Colombia,Medellín,0,Tue,77
2515,Regulators,Colombia,Bogotá,60,Thu,3
37480,Staff,Colombia,Bogotá,15,Wed,1
43905,Asistant,Colombia,Medellín,30,Wed,2
305,Staff,Colombia,Medellín,0,Thu,34
40810,Exhibitors,Chile,Santiago,90,Thu,7
36311,Student,Chile,La Florida,0,Wed,12
33480,Student,Colombia,Bogotá,0,Thu,2
40820,Student,Colombia,Bogotá,60,Tue,1
1353,Student,Colombia,Medellín,0,Wed,84
3444,Student,Colombia,Bogotá,45,Thu,2
37054,Regulators,Colombia,Bogotá,0,Tue,1
3130,Consultant,Spain,Madrid,0,Wed,1
2858,Student,Colombia,Medellín,30,Mon,7
36075,Student,Colombia,Bogotá,0,Tue,2
3505,Student,Colombia,Medellín,45,Tue,25
37030,Student,Colombia,Bogotá,15,Tue,1
4199,Student,Colombia,Bogotá,30,Tue,5
36954,Student,Portugal,Lisbon,0,Thu,139
39854,Consultant,Colombia,Bogotá,60,Thu,1
855,Regulators,United States,Indianapolis,0,Wed,3
36991,Regulators,Colombia,Bogotá,> 120,Sat,9
38801,Staff,Colombia,Bogotá,15,Mon,1
39747,Consultant,Chile,Vitacura,75,Fri,1
3469,Student,Colombia,Ríonegro,45,Fri,11
39854,Consultant,Colombia,Bogotá,30,Thu,2
38582,Consultant,Colombia,Bogotá,0,Thu,1
2721,Buyers,France,Paris,0,Thu,5
37570,Student,Colombia,Bogotá,15,Wed,2
43158,Student,Colombia,Apartadó,75,Thu,1
38513,Consultant,Colombia,Bogotá,0,Wed,3
37753,Student,Chile,Providencia,105,Wed,1
37754,Asistant,Colombia,Apartadó,45,Thu,4
43156,Buyers,Colombia,Bogotá,30,Sat,3
38100,Visitors,Chile,La Florida,90,Wed,4
3022,Sponsors,Colombia,Medellín,30,Fri,4
4199,Buyers,Colombia,Bogotá,105,Tue,1
42559,Consultant,Chile,Las Condes,> 120,Tue,3
1858,Student,Colombia,Medellín,> 120,Thu,4
1609,Student,Colombia,Bogotá,0,Thu,1
2514,Student,Colombia,Bogotá,75,Thu,4
38114,Exhibitors,Chile,Las Condes,45,Tue,1
37467,Student,Colombia,Bogotá,15,Thu,1
39619,Buyers,Colombia,Bogotá,0,Thu,5
38698,Consultant,Colombia,Bogotá,0,Wed,2
36991,Regulators,Colombia,Bogotá,120,Sat,3
41642,Buyers,Colombia,Medellín,15,Thu,1
563,Asistant,Colombia,Ríonegro,0,Tue,24
39747,Staff,Chile,Vitacura,0,Fri,22
39761,Buyers,Colombia,Bogotá,30,Wed,2
36150,Student,Colombia,Bogotá,0,Sat,12
37311,Student,Colombia,Bogotá,15,Thu,1
38998,Staff,Colombia,Apartadó,90,Wed,1
38114,Regulators,Chile,Las Condes,0,Tue,14
204,Regulators,Colombia,Medellín,0,Tue,4
41139,Student,Colombia,Bogotá,15,Sat,3
40810,Student,Chile,Santiago,105,Thu,1
39654,Staff,France,Paris,0,Fri,7
33485,Student,Colombia,Bogotá,15,Wed,6
40961,Buyers,Colombia,Bogotá,0,Thu,2
2514,Regulators,Colombia,Bogotá,60,Thu,2
39733,Buyers,Colombia,Bogotá,45,Tue,1
37677,Student,Chile,La Florida,15,Thu,3
36058,Student,Colombia,Bogotá,60,Sat,1
43198,Student,Colombia,Ríonegro,60,Wed,3
2515,Visitors,Colombia,Bogotá,90,Thu,7
39739,Buyers,Colombia,Bogotá,15,Tue,2
40226,Consultant,Colombia,Bogotá,75,Thu,3
43049,Visitors,Chile,Santiago,0,Wed,2
3469,Regulators,Colombia,Ríonegro,0,Fri,6
38518,Buyers,Colombia,Bogotá,30,Fri,1
40109,Buyers,Colombia,Bogotá,15,Fri,1
2565,Student,Colombia,Medellín,0,Fri,13
41623,Student,Colombia,Bogotá,15,Thu,2
37855,Student,Colombia,Bogotá,30,Sat,2
38453,Buyers,Colombia,Bogotá,0,Wed,1
43147,Regulators,Chile,Providencia,0,Thu,10
42327,Student,Colombia,Bogotá,15,Thu,1
2676,Asistant,Colombia,Apartadó,15,Sat,2
39856,Consultant,Colombia,Bogotá,105,Thu,1
37980,Student,Colombia,Bogotá,60,Fri,1
41487,Asistant,Colombia,Medellín,75,Sat,2
35600,Regulators,Colombia,Bogotá,0,Tue,1
38497,Buyers,Colombia,Bogotá,30,Wed,9
39336,Sellers,Mexico,Mexico City,15,Tue,14
35557,Exhibitors,Argentina,Buenos Aires,15,Thu,1
34112,Student,Colombia,Bogotá,45,Tue,1
39856,Consultant,Colombia,Bogotá,15,Thu,3
42801,Visitors,Chile,Santiago,0,Wed,16
269,Regulators,Colombia,Medellín,0,Tue,35
40810,Sellers,Chile,Santiago,90,Thu,4
34128,Buyers,Colombia,Bogotá,0,Wed,24
41502,Regulators,Chile,Santiago,0,Wed,3
42590,Student,Chile,Las Condes,60,Tue,1
2438,Student,Colombia,Medellín,30,Thu,14
42329,Student,Colombia,Medellín,30,Wed,1
37053,Student,Colombia,Bogotá,90,Tue,2
1992,Student,Colombia,Bogotá,30,Thu,12
39732,Student,Colombia,Bogotá,30,Tue,2
42163,Regulators,Colombia,Bogotá,0,Fri,1
37678,Staff,Colombia,Bogotá,60,Thu,1
41815,Sellers,Colombia,Bogotá,0,Wed,3
35564,Regulators,Colombia,Bogotá,0,Wed,1
3931,Consultant,Spain,Barcelona,0,Mon,76
39850,Buyers,Colombia,Bogotá,15,Tue,1
3118,Exhibitors,Uruguay,Montevideo,15,Wed,1
40634,Asistant,Colombia,Medellín,15,Thu,3
39572,Visitors,Colombia,Medellín,> 120,Tue,4
3730,Sellers,Jordan,ʿAmmān,0,Wed,4
42358,Buyers,Colombia,Bogotá,30,Thu,2
40057,Buyers,Colombia,Bogotá,15,Wed,1
38528,Staff,Chile,Santiago,0,Fri,95
1822,Student,Colombia,Medellín,0,Tue,40
40183,Consultant,United States,Pasadena,105,Fri,2
40057,Buyers,Colombia,Bogotá,0,Wed,12
41599,Student,Colombia,Bogotá,105,Thu,1
34065,Sellers,France,Paris,0,Wed,1
40912,Buyers,Colombia,Bogotá,0,Tue,6
39358,Buyers,Colombia,Bogotá,60,Sat,2
37583,Student,Colombia,Bogotá,0,Tue,1
41681,Sellers,Colombia,Bogotá,0,Wed,3
40237,Visitors,Colombia,Bogotá,0,Sat,1
2858,Exhibitors,Colombia,Medellín,0,Mon,10
38515,Consultant,Colombia,Bogotá,0,Wed,6
2564,Sellers,Colombia,Bogotá,30,Tue,2
40595,Consultant,Colombia,Medellín,105,Fri,1
37597,Student,Colombia,Bogotá,45,Thu,1
3858,Student,Ecuador,Cuenca,75,Tue,1
40476,Student,Colombia,Bogotá,0,Tue,4
2839,Student,Colombia,Envigado,0,Mon,11
39711,Buyers,Colombia,Bogotá,0,Mon,2
40424,Consultant,Colombia,Bogotá,0,Thu,1
3603,Regulators,Ecuador,Quito,> 120,Thu,77
2515,Student,Colombia,Bogotá,120,Thu,7
713,Exhibitors,Colombia,Apartadó,0,Wed,6
37054,Regulators,Colombia,Bogotá,90,Tue,1
4066,Buyers,Spain,Madrid,> 120,Tue,1
36168,Student,Colombia,Bogotá,0,Wed,4
41661,Exhibitors,Colombia,Medellín,> 120,Thu,1
37388,Student,Colombia,Bogotá,0,Thu,1
43158,Student,Colombia,Apartadó,0,Thu,18
36310,Consultant,Chile,La Florida,30,Wed,1
41930,Exhibitors,Chile,Las Condes,0,Mon,40
39739,Buyers,Colombia,Bogotá,0,Tue,4
40483,Consultant,Colombia,Bogotá,15,Thu,3
42328,Student,Colombia,Bogotá,0,Thu,17
40277,Student,Colombia,Medellín,15,Wed,2
3204,Visitors,Spain,Madrid,0,Thu,5
40958,Student,Colombia,Medellín,0,Tue,19
41405,Student,Chile,Providencia,0,Wed,1
34044,Student,Colombia,Medellín,15,Mon,45
43199,Buyers,Colombia,Bogotá,30,Wed,8
40849,Consultant,Colombia,Bogotá,15,Thu,1
42576,Buyers,Colombia,Bogotá,0,Mon,1
39427,Buyers,Colombia,Bogotá,0,Wed,5
41598,Student,Colombia,Bogotá,45,Thu,1
40176,Buyers,Colombia,Bogotá,0,Thu,5
43211,Student,Colombia,Medellín,105,Thu,1
2515,Student,Colombia,Bogotá,105,Thu,8
410,Asistant,Colombia,Apartadó,0,Tue,15
40821,Student,Colombia,Bogotá,0,Tue,2
39904,Buyers,Colombia,Bogotá,30,Thu,1
39827,Sellers,Colombia,Bogotá,45,Fri,1
39601,Consultant,Chile,Las Condes,0,Wed,8
3204,Sellers,Spain,Madrid,0,Thu,1
37908,Student,Ivory Coast,Abidjan,0,Wed,1
38924,Buyers,Colombia,Bogotá,30,Tue,1
40477,Consultant,Colombia,Bogotá,15,Tue,3
37065,Regulators,Colombia,Bogotá,45,Fri,1
35831,Student,France,Paris,45,Tue,1
37753,Sellers,Chile,Providencia,> 120,Wed,1
37334,Student,Colombia,Bogotá,15,Wed,5
2514,Consultant,Colombia,Bogotá,45,Thu,4
37334,Student,Colombia,Bogotá,0,Wed,18
37753,Sellers,Chile,Providencia,0,Wed,10
3151,Consultant,Spain,Barcelona,0,Wed,55
38804,Student,Colombia,Bogotá,0,Mon,1
40480,Student,Colombia,Bogotá,15,Thu,2
37055,Regulators,Colombia,Bogotá,0,Tue,5
39827,Sellers,Colombia,Bogotá,15,Fri,1
39992,Sponsors,Colombia,Apartadó,15,Sat,8
40226,Student,Colombia,Bogotá,15,Thu,1
38130,Buyers,Colombia,Bogotá,0,Thu,3
40462,Consultant,Colombia,Bogotá,0,Tue,2
38518,Buyers,Colombia,Bogotá,0,Fri,6
1017,Asistant,Colombia,Ríonegro,0,Wed,11
42559,Consultant,Chile,Las Condes,60,Tue,5
2680,Student,Colombia,Medellín,0,Wed,5
42358,Consultant,Colombia,Bogotá,30,Thu,4
39655,Staff,France,Paris,0,Fri,3
3555,Regulators,Colombia,Ríonegro,30,Fri,1
40757,Student,Colombia,Medellín,90,Fri,6
2564,Consultant,Colombia,Bogotá,90,Tue,15
37407,Student,Colombia,Bogotá,45,Wed,1
38076,Exhibitors,Argentina,Buenos Aires,120,Thu,8
43050,Visitors,Chile,Santiago,> 120,Wed,8
40326,Sellers,Chile,Providencia,120,Wed,1
42176,Visitors,Colombia,Bogotá,30,Wed,3
996,Staff,Colombia,Medellín,0,Thu,93
38886,Consultant,Colombia,Bogotá,15,Tue,2
39827,Consultant,Colombia,Bogotá,30,Fri,11
41553,Buyers,Colombia,Medellín,45,Wed,6
40274,Buyers,Colombia,Bogotá,30,Thu,2
41597,Student,Colombia,Bogotá,45,Thu,1
37684,Consultant,Colombia,Bogotá,0,Thu,2
41304,Staff,Colombia,Bogotá,15,Thu,2
35831,Buyers,France,Paris,45,Tue,1
41487,Asistant,Colombia,Medellín,15,Sat,8
42590,Asistant,Chile,Las Condes,0,Tue,3
2516,Visitors,Colombia,Bogotá,90,Thu,2
635,Student,Colombia,Medellín,0,Wed,2
2234,Exhibitors,Colombia,Medellín,15,Wed,15
38497,Consultant,Colombia,Bogotá,45,Wed,1
40246,Buyers,Colombia,Bogotá,15,Thu,2
41331,Staff,Colombia,Bogotá,0,Wed,3
39652,Visitors,France,Paris,0,Fri,10
2514,Student,Colombia,Bogotá,30,Thu,6
40086,Buyers,Colombia,Bogotá,> 120,Wed,6
42577,Buyers,Colombia,Bogotá,15,Mon,1
35831,Sellers,France,Paris,60,Tue,3
39904,Buyers,Colombia,Bogotá,15,Thu,2
918,Consultant,Colombia,Medellín,0,Tue,4
3847,Student,Colombia,Medellín,120,Fri,1
42590,Regulators,Chile,Las Condes,0,Tue,3
36138,Buyers,Colombia,Medellín,15,Wed,4
39726,Sponsors,Colombia,Medellín,> 120,Thu,1
39614,Buyers,Colombia,Bogotá,15,Thu,1
3530,Consultant,Ecuador,Quito,30,Tue,1
37599,Buyers,Colombia,Bogotá,0,Thu,2
42347,Consultant,Colombia,Bogotá,0,Tue,1
38100,Visitors,Chile,La Florida,15,Wed,4
40226,Buyers,Colombia,Bogotá,90,Thu,2
37407,Student,Colombia,Bogotá,30,Wed,2
39656,Staff,France,Paris,15,Fri,3
41487,Buyers,Colombia,Medellín,15,Sat,1
42036,Regulators,Colombia,Bogotá,120,Thu,1
42036,Regulators,Colombia,Bogotá,0,Thu,1
2323,Student,Colombia,Medellín,60,Tue,3
37831,Buyers,Colombia,Medellín,30,Wed,1
40453,Buyers,Colombia,Medellín,30,Thu,7
39957,Buyers,Colombia,Bogotá,15,Wed,1
43198,Student,Colombia,Ríonegro,> 120,Wed,7
42996,Consultant,Colombia,Bogotá,45,Wed,1
38583,Consultant,Colombia,Bogotá,0,Thu,2
40810,Regulators,Chile,Santiago,0,Thu,31
3426,Student,Colombia,Medellín,> 120,Wed,2
39747,Exhibitors,Chile,Vitacura,30,Fri,3
41941,Visitors,Chile,Santiago,0,Wed,1
2608,Regulators,Colombia,Bogotá,15,Tue,4
2516,Staff,Colombia,Bogotá,> 120,Thu,2
37764,Sellers,France,Paris,0,Thu,11
38099,Visitors,Chile,La Florida,0,Wed,13
305,Student,Colombia,Medellín,0,Thu,58
39336,Sellers,Mexico,Mexico City,90,Tue,9
39827,Consultant,Colombia,Bogotá,75,Fri,1
38253,Consultant,Colombia,Bogotá,15,Tue,1
39731,Consultant,Colombia,Bogotá,0,Wed,5
40810,Staff,Chile,Santiago,15,Thu,1
39598,Buyers,Colombia,Bogotá,15,Fri,1
41069,Buyers,Colombia,Bogotá,0,Tue,14
37677,Student,Chile,La Florida,105,Thu,2
43212,Student,Colombia,Medellín,90,Thu,2
727,Asistant,Colombia,Medellín,0,Thu,48
42867,Sellers,Colombia,Bogotá,15,Tue,1
34076,Consultant,Spain,Terrassa,30,Tue,1
3450,Student,Colombia,Bogotá,0,Wed,1
39138,Consultant,Colombia,Bogotá,0,Thu,3
35961,Exhibitors,Argentina,Buenos Aires,> 120,Thu,2
39338,Buyers,Colombia,Bogotá,15,Wed,2
40962,Buyers,Colombia,Bogotá,30,Thu,1
4066,Regulators,Spain,Madrid,0,Tue,13
3555,Asistant,Colombia,Ríonegro,0,Fri,7
37854,Asistant,Colombia,Bogotá,30,Sat,3
39776,Buyers,Colombia,Bogotá,15,Tue,3
38136,Staff,Colombia,Bogotá,0,Tue,1
39339,Buyers,Colombia,Bogotá,120,Wed,3
2622,Asistant,Colombia,Apartadó,30,Fri,12
39017,Buyers,Colombia,Bogotá,15,Wed,1
35557,Exhibitors,Argentina,Buenos Aires,> 120,Thu,7
39860,Buyers,Colombia,Bogotá,0,Thu,14
37314,Student,Colombia,Bogotá,90,Fri,2
42324,Staff,Chile,Vitacura,> 120,Thu,12
39827,Buyers,Colombia,Bogotá,> 120,Fri,1
1992,Buyers,Colombia,Bogotá,105,Thu,2
40595,Asistant,Colombia,Medellín,105,Fri,1
3852,Student,Ecuador,Quito,0,Tue,4
34099,Student,Colombia,Bogotá,15,Mon,1
4198,Exhibitors,Uruguay,Montevideo,105,Wed,1
1524,Student,Colombia,Bogotá,0,Thu,1
39143,Consultant,Colombia,Bogotá,0,Fri,1
3080,Exhibitors,Argentina,Buenos Aires,120,Thu,1
38521,Buyers,Colombia,Bogotá,0,Fri,5
40869,Consultant,Colombia,Bogotá,30,Thu,2
3729,Student,Colombia,Bogotá,45,Thu,1
42205,Student,Colombia,Bogotá,15,Mon,4
3693,Buyers,United States,Los Angeles,> 120,Wed,1
4066,Buyers,Spain,Madrid,0,Tue,13
38497,Student,Colombia,Bogotá,30,Wed,1
1992,Buyers,Colombia,Bogotá,> 120,Thu,1
42974,Exhibitors,Chile,Las Condes,75,Fri,1
37582,Student,Colombia,Bogotá,0,Tue,1
41487,Asistant,Colombia,Medellín,> 120,Sat,2
36991,Regulators,Colombia,Bogotá,60,Sat,8
38758,Student,Colombia,Medellín,15,Thu,4
41587,Student,Colombia,Bogotá,15,Tue,1
38130,Student,Colombia,Bogotá,15,Thu,1
4066,Sellers,Spain,Madrid,> 120,Tue,1
38293,Staff,Colombia,Bogotá,15,Thu,4
760,Student,Colombia,Medellín,0,Wed,5
39272,Student,Colombia,Medellín,90,Wed,1
41719,Sponsors,Colombia,Bogotá,0,Thu,1
41301,Staff,Colombia,Bogotá,0,Thu,7
42590,Staff,Chile,Las Condes,> 120,Tue,1
38293,Staff,Colombia,Bogotá,45,Thu,2
39376,Buyers,Colombia,Bogotá,30,Thu,3
37591,Consultant,Colombia,Bogotá,> 120,Tue,2
37677,Buyers,Chile,La Florida,0,Thu,25
41728,Sellers,Colombia,Bogotá,0,Wed,43
39764,Buyers,Colombia,Bogotá,15,Wed,1
34126,Student,Colombia,Bogotá,0,Mon,4
2601,Regulators,Colombia,Bogotá,60,Tue,11
40536,Buyers,Colombia,Bogotá,0,Mon,4
35831,Sellers,France,Paris,0,Tue,178
37479,Staff,Colombia,Bogotá,90,Wed,3
2565,Asistant,Colombia,Medellín,45,Fri,8
37980,Student,Colombia,Bogotá,30,Fri,2
2514,Student,Colombia,Bogotá,15,Thu,5
2857,Student,Colombia,Medellín,30,Mon,1
39379,Buyers,Colombia,Bogotá,15,Thu,2
36151,Student,Colombia,Bogotá,0,Sat,2
3652,Student,Colombia,Medellín,15,Wed,14
665,Buyers,Colombia,Medellín,0,Fri,39
41929,Exhibitors,Chile,Las Condes,0,Mon,19
42857,Visitors,Chile,Santiago,0,Thu,1
717,Asistant,Colombia,Medellín,0,Wed,35
39856,Consultant,Colombia,Bogotá,30,Thu,1
38114,Exhibitors,Chile,Las Condes,0,Tue,21
40438,Buyers,Colombia,Bogotá,30,Wed,1
40999,Buyers,Colombia,Bogotá,30,Tue,1
42996,Consultant,Colombia,Bogotá,0,Wed,2
41655,Sponsors,Colombia,Bogotá,15,Fri,1
1447,Buyers,France,Paris,0,Sun,18
2622,Asistant,Colombia,Apartadó,60,Fri,5
35351,Student,France,Aulnay-sous-Bois,0,Sat,133
35958,Student,Chile,La Florida,0,Thu,27
40226,Buyers,Colombia,Bogotá,15,Thu,1
3852,Student,Ecuador,Quito,30,Tue,2
1447,Regulators,France,Paris,0,Sun,17
2037,Student,Colombia,Bogotá,0,Thu,1
40468,Asistant,Colombia,Bogotá,15,Tue,1
4198,Exhibitors,Uruguay,Montevideo,30,Wed,4
566,Student,Colombia,Medellín,0,Thu,72
747,Student,Colombia,Medellín,0,Wed,1
42994,Buyers,Colombia,Bogotá,105,Wed,1
41599,Student,Colombia,Bogotá,45,Thu,5
1083,Student,Colombia,Medellín,0,Fri,2
38964,Student,Colombia,Bogotá,15,Tue,5
43060,Student,Colombia,Medellín,15,Tue,18
39733,Consultant,Colombia,Bogotá,0,Tue,5
37674,Exhibitors,France,Montpellier,0,Wed,23
42036,Regulators,Colombia,Bogotá,30,Thu,1
42559,Staff,Chile,Las Condes,15,Tue,2
39747,Exhibitors,Chile,Vitacura,105,Fri,2
43356,Buyers,Colombia,Bogotá,15,Thu,2
2565,Asistant,Colombia,Medellín,90,Fri,3
3145,Consultant,Spain,Barcelona,45,Wed,1
39419,Sponsors,Colombia,Barranquilla,0,Wed,35
37054,Student,Colombia,Bogotá,0,Tue,2
37070,Regulators,Colombia,Bogotá,15,Thu,1
40567,Buyers,Colombia,Medellín,0,Tue,40
42559,Staff,Chile,Las Condes,120,Tue,1
39618,Buyers,Colombia,Bogotá,45,Thu,1
3652,Student,Colombia,Medellín,0,Wed,49
37184,Student,Colombia,Bogotá,45,Wed,1
39366,Buyers,Colombia,Bogotá,15,Wed,1
3937,Buyers,Chile,La Florida,0,Tue,21
330,Consultant,Colombia,Medellín,0,Thu,2
40237,Consultant,Colombia,Bogotá,0,Sat,78
39747,Consultant,Chile,Vitacura,45,Fri,1
3450,Student,Colombia,Bogotá,30,Wed,3
1822,Staff,Colombia,Medellín,15,Tue,4
42328,Student,Colombia,Bogotá,30,Thu,1
1947,Student,Colombia,Medellín,> 120,Thu,2
